datetime,temperature,precipitation,Flow,area,avg_height,avg_slope,AGRH_landuse,FRST_landuse,RNGB_landuse,URHD_landuse,URLD_landuse,AGRLL_landuse,WATR_landuse,udic_soiltype,ustic_soiltype,xeric_soiltype,criic_soiltype,aridic_soiltype,aquic_soiltype
2001-02-06,7.5,0.0,,220.96757136079134,318.55826,0.1607984078842152,12.384446429002438,44.5487678308513,11.431054041659628,28.734522459028266,2.9012092394583764,0.0,0.0,2.2929690328497987,26.567063310081824,71.13996765706838,0.0,0.0,0.0
2001-02-07,4.35,0.0,,220.96757136079134,318.55826,0.1607984078842152,12.384446429002438,44.5487678308513,11.431054041659628,28.734522459028266,2.9012092394583764,0.0,0.0,2.2929690328497987,26.567063310081824,71.13996765706838,0.0,0.0,0.0
2001-02-08,5.3,0.0,,220.96757136079134,318.55826,0.1607984078842152,12.384446429002438,44.5487678308513,11.431054041659628,28.734522459028266,2.9012092394583764,0.0,0.0,2.2929690328497987,26.567063310081824,71.13996765706838,0.0,0.0,0.0
2001-02-09,3.25,0.0,,220.96757136079134,318.55826,0.1607984078842152,12.384446429002438,44.5487678308513,11.431054041659628,28.734522459028266,2.9012092394583764,0.0,0.0,2.2929690328497987,26.567063310081824,71.13996765706838,0.0,0.0,0.0
2001-02-10,3.506093189964158,0.0,,220.96757136079134,318.55826,0.1607984078842152,12.384446429002438,44.5487678308513,11.431054041659628,28.734522459028266,2.9012092394583764,0.0,0.0,2.2929690328497987,26.567063310081824,71.13996765706838,0.0,0.0,0.0
2001-02-11,1.5,0.0,,220.96757136079134,318.55826,0.1607984078842152,12.384446429002438,44.5487678308513,11.431054041659628,28.734522459028266,2.9012092394583764,0.0,0.0,2.2929690328497987,26.567063310081824,71.13996765706838,0.0,0.0,0.0
2001-02-12,3.0,0.0,,220.96757136079134,318.55826,0.1607984078842152,12.384446429002438,44.5487678308513,11.431054041659628,28.734522459028266,2.9012092394583764,0.0,0.0,2.2929690328497987,26.567063310081824,71.13996765706838,0.0,0.0,0.0
2001-02-13,4.550000000000001,2.8,,220.96757136079134,318.55826,0.1607984078842152,12.384446429002438,44.5487678308513,11.431054041659628,28.734522459028266,2.9012092394583764,0.0,0.0,2.2929690328497987,26.567063310081824,71.13996765706838,0.0,0.0,0.0
2001-02-14,5.25,11.0,,220.96757136079134,318.55826,0.1607984078842152,12.384446429002438,44.5487678308513,11.431054041659628,28.734522459028266,2.9012092394583764,0.0,0.0,2.2929690328497987,26.567063310081824,71.13996765706838,0.0,0.0,0.0
2001-02-15,2.8,1.0,,220.96757136079134,318.55826,0.1607984078842152,12.384446429002438,44.5487678308513,11.431054041659628,28.734522459028266,2.9012092394583764,0.0,0.0,2.2929690328497987,26.567063310081824,71.13996765706838,0.0,0.0,0.0
2001-02-16,2.1,0.7,,220.96757136079134,318.55826,0.1607984078842152,12.384446429002438,44.5487678308513,11.431054041659628,28.734522459028266,2.9012092394583764,0.0,0.0,2.2929690328497987,26.567063310081824,71.13996765706838,0.0,0.0,0.0
2001-02-17,1.4,0.2,,220.96757136079134,318.55826,0.1607984078842152,12.384446429002438,44.5487678308513,11.431054041659628,28.734522459028266,2.9012092394583764,0.0,0.0,2.2929690328497987,26.567063310081824,71.13996765706838,0.0,0.0,0.0
2001-02-18,3.8,0.0,,220.96757136079134,318.55826,0.1607984078842152,12.384446429002438,44.5487678308513,11.431054041659628,28.734522459028266,2.9012092394583764,0.0,0.0,2.2929690328497987,26.567063310081824,71.13996765706838,0.0,0.0,0.0
2001-02-19,3.8000000000000003,0.0,,220.96757136079134,318.55826,0.1607984078842152,12.384446429002438,44.5487678308513,11.431054041659628,28.734522459028266,2.9012092394583764,0.0,0.0,2.2929690328497987,26.567063310081824,71.13996765706838,0.0,0.0,0.0
2001-02-20,2.5,0.0,,220.96757136079134,318.55826,0.1607984078842152,12.384446429002438,44.5487678308513,11.431054041659628,28.734522459028266,2.9012092394583764,0.0,0.0,2.2929690328497987,26.567063310081824,71.13996765706838,0.0,0.0,0.0
2001-02-21,1.5499999999999998,0.0,,220.96757136079134,318.55826,0.1607984078842152,12.384446429002438,44.5487678308513,11.431054041659628,28.734522459028266,2.9012092394583764,0.0,0.0,2.2929690328497987,26.567063310081824,71.13996765706838,0.0,0.0,0.0
2001-02-22,3.05,0.0,,220.96757136079134,318.55826,0.1607984078842152,12.384446429002438,44.5487678308513,11.431054041659628,28.734522459028266,2.9012092394583764,0.0,0.0,2.2929690328497987,26.567063310081824,71.13996765706838,0.0,0.0,0.0
2001-02-23,1.25,0.0,,220.96757136079134,318.55826,0.1607984078842152,12.384446429002438,44.5487678308513,11.431054041659628,28.734522459028266,2.9012092394583764,0.0,0.0,2.2929690328497987,26.567063310081824,71.13996765706838,0.0,0.0,0.0
2001-02-24,4.9,0.6,,220.96757136079134,318.55826,0.1607984078842152,12.384446429002438,44.5487678308513,11.431054041659628,28.734522459028266,2.9012092394583764,0.0,0.0,2.2929690328497987,26.567063310081824,71.13996765706838,0.0,0.0,0.0
2001-02-25,3.506093189964158,1.0,,220.96757136079134,318.55826,0.1607984078842152,12.384446429002438,44.5487678308513,11.431054041659628,28.734522459028266,2.9012092394583764,0.0,0.0,2.2929690328497987,26.567063310081824,71.13996765706838,0.0,0.0,0.0
2001-02-26,3.506093189964158,0.3,,220.96757136079134,318.55826,0.1607984078842152,12.384446429002438,44.5487678308513,11.431054041659628,28.734522459028266,2.9012092394583764,0.0,0.0,2.2929690328497987,26.567063310081824,71.13996765706838,0.0,0.0,0.0
2001-02-27,1.1,0.1,,220.96757136079134,318.55826,0.1607984078842152,12.384446429002438,44.5487678308513,11.431054041659628,28.734522459028266,2.9012092394583764,0.0,0.0,2.2929690328497987,26.567063310081824,71.13996765706838,0.0,0.0,0.0
2001-02-28,1.85,0.0,,220.96757136079134,318.55826,0.1607984078842152,12.384446429002438,44.5487678308513,11.431054041659628,28.734522459028266,2.9012092394583764,0.0,0.0,2.2929690328497987,26.567063310081824,71.13996765706838,0.0,0.0,0.0
2001-03-01,2.9,0.1,,220.96757136079134,318.55826,0.1607984078842152,12.384446429002438,44.5487678308513,11.431054041659628,28.734522459028266,2.9012092394583764,0.0,0.0,2.2929690328497987,26.567063310081824,71.13996765706838,0.0,0.0,0.0
2001-03-02,4.9,2.0,,220.96757136079134,318.55826,0.1607984078842152,12.384446429002438,44.5487678308513,11.431054041659628,28.734522459028266,2.9012092394583764,0.0,0.0,2.2929690328497987,26.567063310081824,71.13996765706838,0.0,0.0,0.0
2001-03-03,11.15,0.1,,220.96757136079134,318.55826,0.1607984078842152,12.384446429002438,44.5487678308513,11.431054041659628,28.734522459028266,2.9012092394583764,0.0,0.0,2.2929690328497987,26.567063310081824,71.13996765706838,0.0,0.0,0.0
2001-03-04,9.0,1.2000000000000002,,220.96757136079134,318.55826,0.1607984078842152,12.384446429002438,44.5487678308513,11.431054041659628,28.734522459028266,2.9012092394583764,0.0,0.0,2.2929690328497987,26.567063310081824,71.13996765706838,0.0,0.0,0.0
2001-03-05,6.8,1.6,,220.96757136079134,318.55826,0.1607984078842152,12.384446429002438,44.5487678308513,11.431054041659628,28.734522459028266,2.9012092394583764,0.0,0.0,2.2929690328497987,26.567063310081824,71.13996765706838,0.0,0.0,0.0
2001-03-06,6.4,0.6,,220.96757136079134,318.55826,0.1607984078842152,12.384446429002438,44.5487678308513,11.431054041659628,28.734522459028266,2.9012092394583764,0.0,0.0,2.2929690328497987,26.567063310081824,71.13996765706838,0.0,0.0,0.0
2001-03-07,9.399999999999999,2.1999999999999997,,220.96757136079134,318.55826,0.1607984078842152,12.384446429002438,44.5487678308513,11.431054041659628,28.734522459028266,2.9012092394583764,0.0,0.0,2.2929690328497987,26.567063310081824,71.13996765706838,0.0,0.0,0.0
2001-03-08,8.35,2.9000000000000004,,220.96757136079134,318.55826,0.1607984078842152,12.384446429002438,44.5487678308513,11.431054041659628,28.734522459028266,2.9012092394583764,0.0,0.0,2.2929690328497987,26.567063310081824,71.13996765706838,0.0,0.0,0.0
2001-03-09,5.65,0.9,,220.96757136079134,318.55826,0.1607984078842152,12.384446429002438,44.5487678308513,11.431054041659628,28.734522459028266,2.9012092394583764,0.0,0.0,2.2929690328497987,26.567063310081824,71.13996765706838,0.0,0.0,0.0
2001-03-10,8.45,0.0,,220.96757136079134,318.55826,0.1607984078842152,12.384446429002438,44.5487678308513,11.431054041659628,28.734522459028266,2.9012092394583764,0.0,0.0,2.2929690328497987,26.567063310081824,71.13996765706838,0.0,0.0,0.0
2001-03-11,7.9,1.8,,220.96757136079134,318.55826,0.1607984078842152,12.384446429002438,44.5487678308513,11.431054041659628,28.734522459028266,2.9012092394583764,0.0,0.0,2.2929690328497987,26.567063310081824,71.13996765706838,0.0,0.0,0.0
2001-03-12,7.5,0.30000000000000004,,220.96757136079134,318.55826,0.1607984078842152,12.384446429002438,44.5487678308513,11.431054041659628,28.734522459028266,2.9012092394583764,0.0,0.0,2.2929690328497987,26.567063310081824,71.13996765706838,0.0,0.0,0.0
2001-03-13,4.45,1.3,,220.96757136079134,318.55826,0.1607984078842152,12.384446429002438,44.5487678308513,11.431054041659628,28.734522459028266,2.9012092394583764,0.0,0.0,2.2929690328497987,26.567063310081824,71.13996765706838,0.0,0.0,0.0
2001-03-14,2.35,0.0,,220.96757136079134,318.55826,0.1607984078842152,12.384446429002438,44.5487678308513,11.431054041659628,28.734522459028266,2.9012092394583764,0.0,0.0,2.2929690328497987,26.567063310081824,71.13996765706838,0.0,0.0,0.0
2001-03-15,2.2,0.0,,220.96757136079134,318.55826,0.1607984078842152,12.384446429002438,44.5487678308513,11.431054041659628,28.734522459028266,2.9012092394583764,0.0,0.0,2.2929690328497987,26.567063310081824,71.13996765706838,0.0,0.0,0.0
2001-03-16,3.7,0.0,,220.96757136079134,318.55826,0.1607984078842152,12.384446429002438,44.5487678308513,11.431054041659628,28.734522459028266,2.9012092394583764,0.0,0.0,2.2929690328497987,26.567063310081824,71.13996765706838,0.0,0.0,0.0
2001-03-17,3.35,0.7,,220.96757136079134,318.55826,0.1607984078842152,12.384446429002438,44.5487678308513,11.431054041659628,28.734522459028266,2.9012092394583764,0.0,0.0,2.2929690328497987,26.567063310081824,71.13996765706838,0.0,0.0,0.0
2001-03-18,2.5,0.0,,220.96757136079134,318.55826,0.1607984078842152,12.384446429002438,44.5487678308513,11.431054041659628,28.734522459028266,2.9012092394583764,0.0,0.0,2.2929690328497987,26.567063310081824,71.13996765706838,0.0,0.0,0.0
2001-03-19,3.3,0.0,,220.96757136079134,318.55826,0.1607984078842152,12.384446429002438,44.5487678308513,11.431054041659628,28.734522459028266,2.9012092394583764,0.0,0.0,2.2929690328497987,26.567063310081824,71.13996765706838,0.0,0.0,0.0
2001-03-20,10.95,0.0,,220.96757136079134,318.55826,0.1607984078842152,12.384446429002438,44.5487678308513,11.431054041659628,28.734522459028266,2.9012092394583764,0.0,0.0,2.2929690328497987,26.567063310081824,71.13996765706838,0.0,0.0,0.0
2001-03-21,13.6,0.0,,220.96757136079134,318.55826,0.1607984078842152,12.384446429002438,44.5487678308513,11.431054041659628,28.734522459028266,2.9012092394583764,0.0,0.0,2.2929690328497987,26.567063310081824,71.13996765706838,0.0,0.0,0.0
2001-03-22,10.05,0.0,,220.96757136079134,318.55826,0.1607984078842152,12.384446429002438,44.5487678308513,11.431054041659628,28.734522459028266,2.9012092394583764,0.0,0.0,2.2929690328497987,26.567063310081824,71.13996765706838,0.0,0.0,0.0
2001-03-23,8.85,0.0,,220.96757136079134,318.55826,0.1607984078842152,12.384446429002438,44.5487678308513,11.431054041659628,28.734522459028266,2.9012092394583764,0.0,0.0,2.2929690328497987,26.567063310081824,71.13996765706838,0.0,0.0,0.0
2001-03-24,7.1,0.0,,220.96757136079134,318.55826,0.1607984078842152,12.384446429002438,44.5487678308513,11.431054041659628,28.734522459028266,2.9012092394583764,0.0,0.0,2.2929690328497987,26.567063310081824,71.13996765706838,0.0,0.0,0.0
2001-03-25,7.15,0.0,,220.96757136079134,318.55826,0.1607984078842152,12.384446429002438,44.5487678308513,11.431054041659628,28.734522459028266,2.9012092394583764,0.0,0.0,2.2929690328497987,26.567063310081824,71.13996765706838,0.0,0.0,0.0
2001-03-26,3.5,0.0,,220.96757136079134,318.55826,0.1607984078842152,12.384446429002438,44.5487678308513,11.431054041659628,28.734522459028266,2.9012092394583764,0.0,0.0,2.2929690328497987,26.567063310081824,71.13996765706838,0.0,0.0,0.0
2001-03-27,5.05,0.0,,220.96757136079134,318.55826,0.1607984078842152,12.384446429002438,44.5487678308513,11.431054041659628,28.734522459028266,2.9012092394583764,0.0,0.0,2.2929690328497987,26.567063310081824,71.13996765706838,0.0,0.0,0.0
2001-03-28,4.85,0.0,,220.96757136079134,318.55826,0.1607984078842152,12.384446429002438,44.5487678308513,11.431054041659628,28.734522459028266,2.9012092394583764,0.0,0.0,2.2929690328497987,26.567063310081824,71.13996765706838,0.0,0.0,0.0
2001-03-29,4.0,0.1,,220.96757136079134,318.55826,0.1607984078842152,12.384446429002438,44.5487678308513,11.431054041659628,28.734522459028266,2.9012092394583764,0.0,0.0,2.2929690328497987,26.567063310081824,71.13996765706838,0.0,0.0,0.0
2001-03-30,3.4,0.0,,220.96757136079134,318.55826,0.1607984078842152,12.384446429002438,44.5487678308513,11.431054041659628,28.734522459028266,2.9012092394583764,0.0,0.0,2.2929690328497987,26.567063310081824,71.13996765706838,0.0,0.0,0.0
2001-03-31,2.3000000000000003,0.1,,220.96757136079134,318.55826,0.1607984078842152,12.384446429002438,44.5487678308513,11.431054041659628,28.734522459028266,2.9012092394583764,0.0,0.0,2.2929690328497987,26.567063310081824,71.13996765706838,0.0,0.0,0.0
2001-04-01,3.5500000000000003,0.0,,220.96757136079134,318.55826,0.1607984078842152,12.384446429002438,44.5487678308513,11.431054041659628,28.734522459028266,2.9012092394583764,0.0,0.0,2.2929690328497987,26.567063310081824,71.13996765706838,0.0,0.0,0.0
2001-04-02,2.3,0.0,,220.96757136079134,318.55826,0.1607984078842152,12.384446429002438,44.5487678308513,11.431054041659628,28.734522459028266,2.9012092394583764,0.0,0.0,2.2929690328497987,26.567063310081824,71.13996765706838,0.0,0.0,0.0
2001-04-03,3.2,0.0,,220.96757136079134,318.55826,0.1607984078842152,12.384446429002438,44.5487678308513,11.431054041659628,28.734522459028266,2.9012092394583764,0.0,0.0,2.2929690328497987,26.567063310081824,71.13996765706838,0.0,0.0,0.0
2001-04-04,4.3,0.0,,220.96757136079134,318.55826,0.1607984078842152,12.384446429002438,44.5487678308513,11.431054041659628,28.734522459028266,2.9012092394583764,0.0,0.0,2.2929690328497987,26.567063310081824,71.13996765706838,0.0,0.0,0.0
2001-04-05,9.75,0.0,,220.96757136079134,318.55826,0.1607984078842152,12.384446429002438,44.5487678308513,11.431054041659628,28.734522459028266,2.9012092394583764,0.0,0.0,2.2929690328497987,26.567063310081824,71.13996765706838,0.0,0.0,0.0
2001-04-06,7.300000000000001,0.0,,220.96757136079134,318.55826,0.1607984078842152,12.384446429002438,44.5487678308513,11.431054041659628,28.734522459028266,2.9012092394583764,0.0,0.0,2.2929690328497987,26.567063310081824,71.13996765706838,0.0,0.0,0.0
2001-04-07,9.7,0.0,,220.96757136079134,318.55826,0.1607984078842152,12.384446429002438,44.5487678308513,11.431054041659628,28.734522459028266,2.9012092394583764,0.0,0.0,2.2929690328497987,26.567063310081824,71.13996765706838,0.0,0.0,0.0
2001-04-08,7.5,0.0,,220.96757136079134,318.55826,0.1607984078842152,12.384446429002438,44.5487678308513,11.431054041659628,28.734522459028266,2.9012092394583764,0.0,0.0,2.2929690328497987,26.567063310081824,71.13996765706838,0.0,0.0,0.0
2001-04-09,5.55,0.0,,220.96757136079134,318.55826,0.1607984078842152,12.384446429002438,44.5487678308513,11.431054041659628,28.734522459028266,2.9012092394583764,0.0,0.0,2.2929690328497987,26.567063310081824,71.13996765706838,0.0,0.0,0.0
2001-04-10,4.6,0.0,,220.96757136079134,318.55826,0.1607984078842152,12.384446429002438,44.5487678308513,11.431054041659628,28.734522459028266,2.9012092394583764,0.0,0.0,2.2929690328497987,26.567063310081824,71.13996765706838,0.0,0.0,0.0
2001-04-11,3.95,0.0,,220.96757136079134,318.55826,0.1607984078842152,12.384446429002438,44.5487678308513,11.431054041659628,28.734522459028266,2.9012092394583764,0.0,0.0,2.2929690328497987,26.567063310081824,71.13996765706838,0.0,0.0,0.0
2001-04-12,3.8,0.0,,220.96757136079134,318.55826,0.1607984078842152,12.384446429002438,44.5487678308513,11.431054041659628,28.734522459028266,2.9012092394583764,0.0,0.0,2.2929690328497987,26.567063310081824,71.13996765706838,0.0,0.0,0.0
2001-04-13,3.8,0.0,,220.96757136079134,318.55826,0.1607984078842152,12.384446429002438,44.5487678308513,11.431054041659628,28.734522459028266,2.9012092394583764,0.0,0.0,2.2929690328497987,26.567063310081824,71.13996765706838,0.0,0.0,0.0
2001-04-14,3.15,0.0,,220.96757136079134,318.55826,0.1607984078842152,12.384446429002438,44.5487678308513,11.431054041659628,28.734522459028266,2.9012092394583764,0.0,0.0,2.2929690328497987,26.567063310081824,71.13996765706838,0.0,0.0,0.0
2001-04-15,4.2,0.0,,220.96757136079134,318.55826,0.1607984078842152,12.384446429002438,44.5487678308513,11.431054041659628,28.734522459028266,2.9012092394583764,0.0,0.0,2.2929690328497987,26.567063310081824,71.13996765706838,0.0,0.0,0.0
2001-04-16,4.95,0.0,,220.96757136079134,318.55826,0.1607984078842152,12.384446429002438,44.5487678308513,11.431054041659628,28.734522459028266,2.9012092394583764,0.0,0.0,2.2929690328497987,26.567063310081824,71.13996765706838,0.0,0.0,0.0
2001-04-17,6.8999999999999995,0.0,,220.96757136079134,318.55826,0.1607984078842152,12.384446429002438,44.5487678308513,11.431054041659628,28.734522459028266,2.9012092394583764,0.0,0.0,2.2929690328497987,26.567063310081824,71.13996765706838,0.0,0.0,0.0
2001-04-18,7.3999999999999995,0.0,,220.96757136079134,318.55826,0.1607984078842152,12.384446429002438,44.5487678308513,11.431054041659628,28.734522459028266,2.9012092394583764,0.0,0.0,2.2929690328497987,26.567063310081824,71.13996765706838,0.0,0.0,0.0
2001-04-19,3.9000000000000004,0.0,,220.96757136079134,318.55826,0.1607984078842152,12.384446429002438,44.5487678308513,11.431054041659628,28.734522459028266,2.9012092394583764,0.0,0.0,2.2929690328497987,26.567063310081824,71.13996765706838,0.0,0.0,0.0
