datetime,temperature,precipitation,Flow,area,avg_height,avg_slope,AGRH_landuse,AGRLL_landuse,FRST_landuse,RNGB_landuse,URHD_landuse,WATR_landuse,URLD_landuse,udic_soiltype,ustic_soiltype,xeric_soiltype,criic_soiltype,aridic_soiltype,aquic_soiltype
2001-01-30,5.337819253438114,0.0,3.9247,181.4525044733857,453.52548,0.3219220935395062,3.4202386212991605,0.17086463396671087,84.01826484018264,10.466931801443511,0.30343202238915895,1.62026808071881,0.0,38.03127388160602,58.14766915525248,3.821056963141497,0.0,0.0,0.0
2001-01-31,5.337819253438114,0.15,3.8024,181.4525044733857,453.52548,0.3219220935395062,3.4202386212991605,0.17086463396671087,84.01826484018264,10.466931801443511,0.30343202238915895,1.62026808071881,0.0,38.03127388160602,58.14766915525248,3.821056963141497,0.0,0.0,0.0
2001-02-01,5.4532700421940925,0.7,3.7358,181.4525044733857,453.52548,0.3219220935395062,3.4202386212991605,0.17086463396671087,84.01826484018264,10.466931801443511,0.30343202238915895,1.62026808071881,0.0,38.03127388160602,58.14766915525248,3.821056963141497,0.0,0.0,0.0
2001-02-02,5.4532700421940925,0.0,3.3447,181.4525044733857,453.52548,0.3219220935395062,3.4202386212991605,0.17086463396671087,84.01826484018264,10.466931801443511,0.30343202238915895,1.62026808071881,0.0,38.03127388160602,58.14766915525248,3.821056963141497,0.0,0.0,0.0
2001-02-03,5.4532700421940925,0.0,3.2223,181.4525044733857,453.52548,0.3219220935395062,3.4202386212991605,0.17086463396671087,84.01826484018264,10.466931801443511,0.30343202238915895,1.62026808071881,0.0,38.03127388160602,58.14766915525248,3.821056963141497,0.0,0.0,0.0
2001-02-04,5.4532700421940925,0.0,3.3974,181.4525044733857,453.52548,0.3219220935395062,3.4202386212991605,0.17086463396671087,84.01826484018264,10.466931801443511,0.30343202238915895,1.62026808071881,0.0,38.03127388160602,58.14766915525248,3.821056963141497,0.0,0.0,0.0
2001-02-05,5.4532700421940925,0.0,2.9255,181.4525044733857,453.52548,0.3219220935395062,3.4202386212991605,0.17086463396671087,84.01826484018264,10.466931801443511,0.30343202238915895,1.62026808071881,0.0,38.03127388160602,58.14766915525248,3.821056963141497,0.0,0.0,0.0
2001-02-06,5.4532700421940925,0.0,2.1035,181.4525044733857,453.52548,0.3219220935395062,3.4202386212991605,0.17086463396671087,84.01826484018264,10.466931801443511,0.30343202238915895,1.62026808071881,0.0,38.03127388160602,58.14766915525248,3.821056963141497,0.0,0.0,0.0
2001-02-07,5.4532700421940925,0.0,1.6489,181.4525044733857,453.52548,0.3219220935395062,3.4202386212991605,0.17086463396671087,84.01826484018264,10.466931801443511,0.30343202238915895,1.62026808071881,0.0,38.03127388160602,58.14766915525248,3.821056963141497,0.0,0.0,0.0
2001-02-08,5.4532700421940925,1.35,1.1453,181.4525044733857,453.52548,0.3219220935395062,3.4202386212991605,0.17086463396671087,84.01826484018264,10.466931801443511,0.30343202238915895,1.62026808071881,0.0,38.03127388160602,58.14766915525248,3.821056963141497,0.0,0.0,0.0
2001-02-09,5.4532700421940925,0.0,1.0501,181.4525044733857,453.52548,0.3219220935395062,3.4202386212991605,0.17086463396671087,84.01826484018264,10.466931801443511,0.30343202238915895,1.62026808071881,0.0,38.03127388160602,58.14766915525248,3.821056963141497,0.0,0.0,0.0
2001-02-10,5.4532700421940925,0.0,1.0605,181.4525044733857,453.52548,0.3219220935395062,3.4202386212991605,0.17086463396671087,84.01826484018264,10.466931801443511,0.30343202238915895,1.62026808071881,0.0,38.03127388160602,58.14766915525248,3.821056963141497,0.0,0.0,0.0
2001-02-11,5.4532700421940925,0.0,1.0025,181.4525044733857,453.52548,0.3219220935395062,3.4202386212991605,0.17086463396671087,84.01826484018264,10.466931801443511,0.30343202238915895,1.62026808071881,0.0,38.03127388160602,58.14766915525248,3.821056963141497,0.0,0.0,0.0
2001-02-12,5.4532700421940925,0.0,0.6096,181.4525044733857,453.52548,0.3219220935395062,3.4202386212991605,0.17086463396671087,84.01826484018264,10.466931801443511,0.30343202238915895,1.62026808071881,0.0,38.03127388160602,58.14766915525248,3.821056963141497,0.0,0.0,0.0
2001-02-13,5.4532700421940925,0.0,0.0,181.4525044733857,453.52548,0.3219220935395062,3.4202386212991605,0.17086463396671087,84.01826484018264,10.466931801443511,0.30343202238915895,1.62026808071881,0.0,38.03127388160602,58.14766915525248,3.821056963141497,0.0,0.0,0.0
2001-02-14,5.4532700421940925,10.295,0.0,181.4525044733857,453.52548,0.3219220935395062,3.4202386212991605,0.17086463396671087,84.01826484018264,10.466931801443511,0.30343202238915895,1.62026808071881,0.0,38.03127388160602,58.14766915525248,3.821056963141497,0.0,0.0,0.0
2001-02-15,5.4532700421940925,2.4,0.0,181.4525044733857,453.52548,0.3219220935395062,3.4202386212991605,0.17086463396671087,84.01826484018264,10.466931801443511,0.30343202238915895,1.62026808071881,0.0,38.03127388160602,58.14766915525248,3.821056963141497,0.0,0.0,0.0
2001-02-16,5.4532700421940925,0.0,0.0,181.4525044733857,453.52548,0.3219220935395062,3.4202386212991605,0.17086463396671087,84.01826484018264,10.466931801443511,0.30343202238915895,1.62026808071881,0.0,38.03127388160602,58.14766915525248,3.821056963141497,0.0,0.0,0.0
2001-02-17,5.4532700421940925,0.0,0.0,181.4525044733857,453.52548,0.3219220935395062,3.4202386212991605,0.17086463396671087,84.01826484018264,10.466931801443511,0.30343202238915895,1.62026808071881,0.0,38.03127388160602,58.14766915525248,3.821056963141497,0.0,0.0,0.0
2001-02-18,5.4532700421940925,0.0,0.0,181.4525044733857,453.52548,0.3219220935395062,3.4202386212991605,0.17086463396671087,84.01826484018264,10.466931801443511,0.30343202238915895,1.62026808071881,0.0,38.03127388160602,58.14766915525248,3.821056963141497,0.0,0.0,0.0
2001-02-19,5.4532700421940925,0.0,0.0,181.4525044733857,453.52548,0.3219220935395062,3.4202386212991605,0.17086463396671087,84.01826484018264,10.466931801443511,0.30343202238915895,1.62026808071881,0.0,38.03127388160602,58.14766915525248,3.821056963141497,0.0,0.0,0.0
2001-02-20,5.4532700421940925,0.0,0.0,181.4525044733857,453.52548,0.3219220935395062,3.4202386212991605,0.17086463396671087,84.01826484018264,10.466931801443511,0.30343202238915895,1.62026808071881,0.0,38.03127388160602,58.14766915525248,3.821056963141497,0.0,0.0,0.0
2001-02-21,5.4532700421940925,0.0,0.0,181.4525044733857,453.52548,0.3219220935395062,3.4202386212991605,0.17086463396671087,84.01826484018264,10.466931801443511,0.30343202238915895,1.62026808071881,0.0,38.03127388160602,58.14766915525248,3.821056963141497,0.0,0.0,0.0
2001-02-22,5.4532700421940925,0.0,0.0,181.4525044733857,453.52548,0.3219220935395062,3.4202386212991605,0.17086463396671087,84.01826484018264,10.466931801443511,0.30343202238915895,1.62026808071881,0.0,38.03127388160602,58.14766915525248,3.821056963141497,0.0,0.0,0.0
2001-02-23,5.4532700421940925,0.0,0.0,181.4525044733857,453.52548,0.3219220935395062,3.4202386212991605,0.17086463396671087,84.01826484018264,10.466931801443511,0.30343202238915895,1.62026808071881,0.0,38.03127388160602,58.14766915525248,3.821056963141497,0.0,0.0,0.0
2001-02-24,5.4532700421940925,0.0,0.0,181.4525044733857,453.52548,0.3219220935395062,3.4202386212991605,0.17086463396671087,84.01826484018264,10.466931801443511,0.30343202238915895,1.62026808071881,0.0,38.03127388160602,58.14766915525248,3.821056963141497,0.0,0.0,0.0
2001-02-25,5.4532700421940925,0.0,0.0,181.4525044733857,453.52548,0.3219220935395062,3.4202386212991605,0.17086463396671087,84.01826484018264,10.466931801443511,0.30343202238915895,1.62026808071881,0.0,38.03127388160602,58.14766915525248,3.821056963141497,0.0,0.0,0.0
2001-02-26,5.4532700421940925,0.0,0.0,181.4525044733857,453.52548,0.3219220935395062,3.4202386212991605,0.17086463396671087,84.01826484018264,10.466931801443511,0.30343202238915895,1.62026808071881,0.0,38.03127388160602,58.14766915525248,3.821056963141497,0.0,0.0,0.0
2001-02-27,5.4532700421940925,0.75,0.0,181.4525044733857,453.52548,0.3219220935395062,3.4202386212991605,0.17086463396671087,84.01826484018264,10.466931801443511,0.30343202238915895,1.62026808071881,0.0,38.03127388160602,58.14766915525248,3.821056963141497,0.0,0.0,0.0
2001-02-28,5.4532700421940925,0.05,0.0,181.4525044733857,453.52548,0.3219220935395062,3.4202386212991605,0.17086463396671087,84.01826484018264,10.466931801443511,0.30343202238915895,1.62026808071881,0.0,38.03127388160602,58.14766915525248,3.821056963141497,0.0,0.0,0.0
2001-03-01,6.994675767918089,0.0,0.0,181.4525044733857,453.52548,0.3219220935395062,3.4202386212991605,0.17086463396671087,84.01826484018264,10.466931801443511,0.30343202238915895,1.62026808071881,0.0,38.03127388160602,58.14766915525248,3.821056963141497,0.0,0.0,0.0
2001-03-02,6.994675767918089,0.6,0.0,181.4525044733857,453.52548,0.3219220935395062,3.4202386212991605,0.17086463396671087,84.01826484018264,10.466931801443511,0.30343202238915895,1.62026808071881,0.0,38.03127388160602,58.14766915525248,3.821056963141497,0.0,0.0,0.0
2001-03-03,6.994675767918089,0.0,0.0,181.4525044733857,453.52548,0.3219220935395062,3.4202386212991605,0.17086463396671087,84.01826484018264,10.466931801443511,0.30343202238915895,1.62026808071881,0.0,38.03127388160602,58.14766915525248,3.821056963141497,0.0,0.0,0.0
2001-03-04,6.994675767918089,0.0,0.0,181.4525044733857,453.52548,0.3219220935395062,3.4202386212991605,0.17086463396671087,84.01826484018264,10.466931801443511,0.30343202238915895,1.62026808071881,0.0,38.03127388160602,58.14766915525248,3.821056963141497,0.0,0.0,0.0
2001-03-05,6.994675767918089,0.75,0.0,181.4525044733857,453.52548,0.3219220935395062,3.4202386212991605,0.17086463396671087,84.01826484018264,10.466931801443511,0.30343202238915895,1.62026808071881,0.0,38.03127388160602,58.14766915525248,3.821056963141497,0.0,0.0,0.0
2001-03-06,6.994675767918089,0.05,0.0,181.4525044733857,453.52548,0.3219220935395062,3.4202386212991605,0.17086463396671087,84.01826484018264,10.466931801443511,0.30343202238915895,1.62026808071881,0.0,38.03127388160602,58.14766915525248,3.821056963141497,0.0,0.0,0.0
2001-03-07,6.994675767918089,0.2,0.0,181.4525044733857,453.52548,0.3219220935395062,3.4202386212991605,0.17086463396671087,84.01826484018264,10.466931801443511,0.30343202238915895,1.62026808071881,0.0,38.03127388160602,58.14766915525248,3.821056963141497,0.0,0.0,0.0
2001-03-08,6.994675767918089,15.44,0.0,181.4525044733857,453.52548,0.3219220935395062,3.4202386212991605,0.17086463396671087,84.01826484018264,10.466931801443511,0.30343202238915895,1.62026808071881,0.0,38.03127388160602,58.14766915525248,3.821056963141497,0.0,0.0,0.0
2001-03-09,6.994675767918089,0.0,0.0,181.4525044733857,453.52548,0.3219220935395062,3.4202386212991605,0.17086463396671087,84.01826484018264,10.466931801443511,0.30343202238915895,1.62026808071881,0.0,38.03127388160602,58.14766915525248,3.821056963141497,0.0,0.0,0.0
2001-03-10,6.994675767918089,6.8,0.0,181.4525044733857,453.52548,0.3219220935395062,3.4202386212991605,0.17086463396671087,84.01826484018264,10.466931801443511,0.30343202238915895,1.62026808071881,0.0,38.03127388160602,58.14766915525248,3.821056963141497,0.0,0.0,0.0
2001-03-11,6.994675767918089,0.1,0.0,181.4525044733857,453.52548,0.3219220935395062,3.4202386212991605,0.17086463396671087,84.01826484018264,10.466931801443511,0.30343202238915895,1.62026808071881,0.0,38.03127388160602,58.14766915525248,3.821056963141497,0.0,0.0,0.0
2001-03-12,6.994675767918089,10.5,0.0,181.4525044733857,453.52548,0.3219220935395062,3.4202386212991605,0.17086463396671087,84.01826484018264,10.466931801443511,0.30343202238915895,1.62026808071881,0.0,38.03127388160602,58.14766915525248,3.821056963141497,0.0,0.0,0.0
2001-03-13,6.994675767918089,0.29,0.0,181.4525044733857,453.52548,0.3219220935395062,3.4202386212991605,0.17086463396671087,84.01826484018264,10.466931801443511,0.30343202238915895,1.62026808071881,0.0,38.03127388160602,58.14766915525248,3.821056963141497,0.0,0.0,0.0
2001-03-14,6.994675767918089,0.0,0.0,181.4525044733857,453.52548,0.3219220935395062,3.4202386212991605,0.17086463396671087,84.01826484018264,10.466931801443511,0.30343202238915895,1.62026808071881,0.0,38.03127388160602,58.14766915525248,3.821056963141497,0.0,0.0,0.0
2001-03-15,6.994675767918089,0.0,0.0,181.4525044733857,453.52548,0.3219220935395062,3.4202386212991605,0.17086463396671087,84.01826484018264,10.466931801443511,0.30343202238915895,1.62026808071881,0.0,38.03127388160602,58.14766915525248,3.821056963141497,0.0,0.0,0.0
2001-03-16,6.994675767918089,1.25,0.0,181.4525044733857,453.52548,0.3219220935395062,3.4202386212991605,0.17086463396671087,84.01826484018264,10.466931801443511,0.30343202238915895,1.62026808071881,0.0,38.03127388160602,58.14766915525248,3.821056963141497,0.0,0.0,0.0
2001-03-17,6.994675767918089,0.8500000000000001,0.0,181.4525044733857,453.52548,0.3219220935395062,3.4202386212991605,0.17086463396671087,84.01826484018264,10.466931801443511,0.30343202238915895,1.62026808071881,0.0,38.03127388160602,58.14766915525248,3.821056963141497,0.0,0.0,0.0
2001-03-18,6.994675767918089,0.0,0.0,181.4525044733857,453.52548,0.3219220935395062,3.4202386212991605,0.17086463396671087,84.01826484018264,10.466931801443511,0.30343202238915895,1.62026808071881,0.0,38.03127388160602,58.14766915525248,3.821056963141497,0.0,0.0,0.0
2001-03-19,6.994675767918089,0.0,0.0,181.4525044733857,453.52548,0.3219220935395062,3.4202386212991605,0.17086463396671087,84.01826484018264,10.466931801443511,0.30343202238915895,1.62026808071881,0.0,38.03127388160602,58.14766915525248,3.821056963141497,0.0,0.0,0.0
2001-03-20,6.994675767918089,0.0,0.0,181.4525044733857,453.52548,0.3219220935395062,3.4202386212991605,0.17086463396671087,84.01826484018264,10.466931801443511,0.30343202238915895,1.62026808071881,0.0,38.03127388160602,58.14766915525248,3.821056963141497,0.0,0.0,0.0
2001-03-21,6.994675767918089,0.0,0.0,181.4525044733857,453.52548,0.3219220935395062,3.4202386212991605,0.17086463396671087,84.01826484018264,10.466931801443511,0.30343202238915895,1.62026808071881,0.0,38.03127388160602,58.14766915525248,3.821056963141497,0.0,0.0,0.0
2001-03-22,6.994675767918089,0.0,0.0,181.4525044733857,453.52548,0.3219220935395062,3.4202386212991605,0.17086463396671087,84.01826484018264,10.466931801443511,0.30343202238915895,1.62026808071881,0.0,38.03127388160602,58.14766915525248,3.821056963141497,0.0,0.0,0.0
2001-03-23,6.994675767918089,0.0,0.0,181.4525044733857,453.52548,0.3219220935395062,3.4202386212991605,0.17086463396671087,84.01826484018264,10.466931801443511,0.30343202238915895,1.62026808071881,0.0,38.03127388160602,58.14766915525248,3.821056963141497,0.0,0.0,0.0
2001-03-24,6.994675767918089,0.0,0.0,181.4525044733857,453.52548,0.3219220935395062,3.4202386212991605,0.17086463396671087,84.01826484018264,10.466931801443511,0.30343202238915895,1.62026808071881,0.0,38.03127388160602,58.14766915525248,3.821056963141497,0.0,0.0,0.0
2001-03-25,6.994675767918089,25.189999999999998,0.0,181.4525044733857,453.52548,0.3219220935395062,3.4202386212991605,0.17086463396671087,84.01826484018264,10.466931801443511,0.30343202238915895,1.62026808071881,0.0,38.03127388160602,58.14766915525248,3.821056963141497,0.0,0.0,0.0
2001-03-26,6.994675767918089,3.0,0.0,181.4525044733857,453.52548,0.3219220935395062,3.4202386212991605,0.17086463396671087,84.01826484018264,10.466931801443511,0.30343202238915895,1.62026808071881,0.0,38.03127388160602,58.14766915525248,3.821056963141497,0.0,0.0,0.0
2001-03-27,6.994675767918089,8.245000000000001,0.0022,181.4525044733857,453.52548,0.3219220935395062,3.4202386212991605,0.17086463396671087,84.01826484018264,10.466931801443511,0.30343202238915895,1.62026808071881,0.0,38.03127388160602,58.14766915525248,3.821056963141497,0.0,0.0,0.0
2001-03-28,6.994675767918089,1.6,0.0,181.4525044733857,453.52548,0.3219220935395062,3.4202386212991605,0.17086463396671087,84.01826484018264,10.466931801443511,0.30343202238915895,1.62026808071881,0.0,38.03127388160602,58.14766915525248,3.821056963141497,0.0,0.0,0.0
2001-03-29,6.994675767918089,3.9000000000000004,0.0033,181.4525044733857,453.52548,0.3219220935395062,3.4202386212991605,0.17086463396671087,84.01826484018264,10.466931801443511,0.30343202238915895,1.62026808071881,0.0,38.03127388160602,58.14766915525248,3.821056963141497,0.0,0.0,0.0
2001-03-30,6.994675767918089,0.05,0.0067,181.4525044733857,453.52548,0.3219220935395062,3.4202386212991605,0.17086463396671087,84.01826484018264,10.466931801443511,0.30343202238915895,1.62026808071881,0.0,38.03127388160602,58.14766915525248,3.821056963141497,0.0,0.0,0.0
2001-03-31,6.994675767918089,0.0,0.0,181.4525044733857,453.52548,0.3219220935395062,3.4202386212991605,0.17086463396671087,84.01826484018264,10.466931801443511,0.30343202238915895,1.62026808071881,0.0,38.03127388160602,58.14766915525248,3.821056963141497,0.0,0.0,0.0
2001-04-01,9.536354679802956,0.0,0.0002,181.4525044733857,453.52548,0.3219220935395062,3.4202386212991605,0.17086463396671087,84.01826484018264,10.466931801443511,0.30343202238915895,1.62026808071881,0.0,38.03127388160602,58.14766915525248,3.821056963141497,0.0,0.0,0.0
2001-04-02,9.536354679802956,0.0,0.6075,181.4525044733857,453.52548,0.3219220935395062,3.4202386212991605,0.17086463396671087,84.01826484018264,10.466931801443511,0.30343202238915895,1.62026808071881,0.0,38.03127388160602,58.14766915525248,3.821056963141497,0.0,0.0,0.0
2001-04-03,9.536354679802956,0.0,0.0,181.4525044733857,453.52548,0.3219220935395062,3.4202386212991605,0.17086463396671087,84.01826484018264,10.466931801443511,0.30343202238915895,1.62026808071881,0.0,38.03127388160602,58.14766915525248,3.821056963141497,0.0,0.0,0.0
2001-04-04,9.536354679802956,2.8,0.0,181.4525044733857,453.52548,0.3219220935395062,3.4202386212991605,0.17086463396671087,84.01826484018264,10.466931801443511,0.30343202238915895,1.62026808071881,0.0,38.03127388160602,58.14766915525248,3.821056963141497,0.0,0.0,0.0
2001-04-05,9.536354679802956,0.0,0.0,181.4525044733857,453.52548,0.3219220935395062,3.4202386212991605,0.17086463396671087,84.01826484018264,10.466931801443511,0.30343202238915895,1.62026808071881,0.0,38.03127388160602,58.14766915525248,3.821056963141497,0.0,0.0,0.0
2001-04-06,9.536354679802956,0.0,0.0,181.4525044733857,453.52548,0.3219220935395062,3.4202386212991605,0.17086463396671087,84.01826484018264,10.466931801443511,0.30343202238915895,1.62026808071881,0.0,38.03127388160602,58.14766915525248,3.821056963141497,0.0,0.0,0.0
2001-04-07,9.536354679802956,6.8,0.0,181.4525044733857,453.52548,0.3219220935395062,3.4202386212991605,0.17086463396671087,84.01826484018264,10.466931801443511,0.30343202238915895,1.62026808071881,0.0,38.03127388160602,58.14766915525248,3.821056963141497,0.0,0.0,0.0
2001-04-08,9.536354679802956,0.0,0.0002,181.4525044733857,453.52548,0.3219220935395062,3.4202386212991605,0.17086463396671087,84.01826484018264,10.466931801443511,0.30343202238915895,1.62026808071881,0.0,38.03127388160602,58.14766915525248,3.821056963141497,0.0,0.0,0.0
2001-04-09,9.536354679802956,0.0,0.0,181.4525044733857,453.52548,0.3219220935395062,3.4202386212991605,0.17086463396671087,84.01826484018264,10.466931801443511,0.30343202238915895,1.62026808071881,0.0,38.03127388160602,58.14766915525248,3.821056963141497,0.0,0.0,0.0
2001-04-10,9.536354679802956,0.0,0.0033,181.4525044733857,453.52548,0.3219220935395062,3.4202386212991605,0.17086463396671087,84.01826484018264,10.466931801443511,0.30343202238915895,1.62026808071881,0.0,38.03127388160602,58.14766915525248,3.821056963141497,0.0,0.0,0.0
