datetime,temperature,precipitation,Flow,area,avg_height,avg_slope,AGRH_landuse,FRST_landuse,RNGB_landuse,URHD_landuse,WATR_landuse,AGRLL_landuse,URLD_landuse,udic_soiltype,ustic_soiltype,xeric_soiltype,criic_soiltype,aridic_soiltype,aquic_soiltype
2001-01-26,5.337819253438114,0.0,0.5047,164.95633739513684,483.32385,0.33527110864452336,2.06145468689226,91.6504602618955,4.171528588098016,0.3338519382860106,1.782704524828212,0.0,0.0,41.834524232920565,57.21814478321316,0.9473309838662745,0.0,0.0,0.0
2001-01-27,5.337819253438114,0.0,0.5049,164.95633739513684,483.32385,0.33527110864452336,2.06145468689226,91.6504602618955,4.171528588098016,0.3338519382860106,1.782704524828212,0.0,0.0,41.834524232920565,57.21814478321316,0.9473309838662745,0.0,0.0,0.0
2001-01-28,5.337819253438114,16.69,0.5488,164.95633739513684,483.32385,0.33527110864452336,2.06145468689226,91.6504602618955,4.171528588098016,0.3338519382860106,1.782704524828212,0.0,0.0,41.834524232920565,57.21814478321316,0.9473309838662745,0.0,0.0,0.0
2001-01-29,5.337819253438114,3.2,0.5107,164.95633739513684,483.32385,0.33527110864452336,2.06145468689226,91.6504602618955,4.171528588098016,0.3338519382860106,1.782704524828212,0.0,0.0,41.834524232920565,57.21814478321316,0.9473309838662745,0.0,0.0,0.0
2001-01-30,5.337819253438114,0.0,0.5051,164.95633739513684,483.32385,0.33527110864452336,2.06145468689226,91.6504602618955,4.171528588098016,0.3338519382860106,1.782704524828212,0.0,0.0,41.834524232920565,57.21814478321316,0.9473309838662745,0.0,0.0,0.0
2001-01-31,5.337819253438114,0.3,0.5055,164.95633739513684,483.32385,0.33527110864452336,2.06145468689226,91.6504602618955,4.171528588098016,0.3338519382860106,1.782704524828212,0.0,0.0,41.834524232920565,57.21814478321316,0.9473309838662745,0.0,0.0,0.0
2001-02-01,5.4532700421940925,1.2,0.477,164.95633739513684,483.32385,0.33527110864452336,2.06145468689226,91.6504602618955,4.171528588098016,0.3338519382860106,1.782704524828212,0.0,0.0,41.834524232920565,57.21814478321316,0.9473309838662745,0.0,0.0,0.0
2001-02-02,5.4532700421940925,0.0,0.4751,164.95633739513684,483.32385,0.33527110864452336,2.06145468689226,91.6504602618955,4.171528588098016,0.3338519382860106,1.782704524828212,0.0,0.0,41.834524232920565,57.21814478321316,0.9473309838662745,0.0,0.0,0.0
2001-02-03,5.4532700421940925,0.0,0.4751,164.95633739513684,483.32385,0.33527110864452336,2.06145468689226,91.6504602618955,4.171528588098016,0.3338519382860106,1.782704524828212,0.0,0.0,41.834524232920565,57.21814478321316,0.9473309838662745,0.0,0.0,0.0
2001-02-04,5.4532700421940925,0.0,0.475,164.95633739513684,483.32385,0.33527110864452336,2.06145468689226,91.6504602618955,4.171528588098016,0.3338519382860106,1.782704524828212,0.0,0.0,41.834524232920565,57.21814478321316,0.9473309838662745,0.0,0.0,0.0
2001-02-05,5.4532700421940925,0.0,0.4754,164.95633739513684,483.32385,0.33527110864452336,2.06145468689226,91.6504602618955,4.171528588098016,0.3338519382860106,1.782704524828212,0.0,0.0,41.834524232920565,57.21814478321316,0.9473309838662745,0.0,0.0,0.0
2001-02-06,5.4532700421940925,0.0,2.8781,164.95633739513684,483.32385,0.33527110864452336,2.06145468689226,91.6504602618955,4.171528588098016,0.3338519382860106,1.782704524828212,0.0,0.0,41.834524232920565,57.21814478321316,0.9473309838662745,0.0,0.0,0.0
2001-02-07,5.4532700421940925,0.0,2.2213,164.95633739513684,483.32385,0.33527110864452336,2.06145468689226,91.6504602618955,4.171528588098016,0.3338519382860106,1.782704524828212,0.0,0.0,41.834524232920565,57.21814478321316,0.9473309838662745,0.0,0.0,0.0
2001-02-08,5.4532700421940925,1.4,1.5348,164.95633739513684,483.32385,0.33527110864452336,2.06145468689226,91.6504602618955,4.171528588098016,0.3338519382860106,1.782704524828212,0.0,0.0,41.834524232920565,57.21814478321316,0.9473309838662745,0.0,0.0,0.0
2001-02-09,5.4532700421940925,0.0,0.9986,164.95633739513684,483.32385,0.33527110864452336,2.06145468689226,91.6504602618955,4.171528588098016,0.3338519382860106,1.782704524828212,0.0,0.0,41.834524232920565,57.21814478321316,0.9473309838662745,0.0,0.0,0.0
2001-02-10,5.4532700421940925,0.0,0.4626,164.95633739513684,483.32385,0.33527110864452336,2.06145468689226,91.6504602618955,4.171528588098016,0.3338519382860106,1.782704524828212,0.0,0.0,41.834524232920565,57.21814478321316,0.9473309838662745,0.0,0.0,0.0
2001-02-11,5.4532700421940925,0.0,0.1912,164.95633739513684,483.32385,0.33527110864452336,2.06145468689226,91.6504602618955,4.171528588098016,0.3338519382860106,1.782704524828212,0.0,0.0,41.834524232920565,57.21814478321316,0.9473309838662745,0.0,0.0,0.0
2001-02-12,5.4532700421940925,0.0,0.2381,164.95633739513684,483.32385,0.33527110864452336,2.06145468689226,91.6504602618955,4.171528588098016,0.3338519382860106,1.782704524828212,0.0,0.0,41.834524232920565,57.21814478321316,0.9473309838662745,0.0,0.0,0.0
2001-02-13,5.4532700421940925,0.0,0.23,164.95633739513684,483.32385,0.33527110864452336,2.06145468689226,91.6504602618955,4.171528588098016,0.3338519382860106,1.782704524828212,0.0,0.0,41.834524232920565,57.21814478321316,0.9473309838662745,0.0,0.0,0.0
2001-02-14,5.4532700421940925,12.39,0.23,164.95633739513684,483.32385,0.33527110864452336,2.06145468689226,91.6504602618955,4.171528588098016,0.3338519382860106,1.782704524828212,0.0,0.0,41.834524232920565,57.21814478321316,0.9473309838662745,0.0,0.0,0.0
2001-02-15,5.4532700421940925,2.9,0.23,164.95633739513684,483.32385,0.33527110864452336,2.06145468689226,91.6504602618955,4.171528588098016,0.3338519382860106,1.782704524828212,0.0,0.0,41.834524232920565,57.21814478321316,0.9473309838662745,0.0,0.0,0.0
2001-02-16,5.4532700421940925,0.0,0.23,164.95633739513684,483.32385,0.33527110864452336,2.06145468689226,91.6504602618955,4.171528588098016,0.3338519382860106,1.782704524828212,0.0,0.0,41.834524232920565,57.21814478321316,0.9473309838662745,0.0,0.0,0.0
2001-02-17,5.4532700421940925,0.0,0.23,164.95633739513684,483.32385,0.33527110864452336,2.06145468689226,91.6504602618955,4.171528588098016,0.3338519382860106,1.782704524828212,0.0,0.0,41.834524232920565,57.21814478321316,0.9473309838662745,0.0,0.0,0.0
2001-02-18,5.4532700421940925,0.0,0.23,164.95633739513684,483.32385,0.33527110864452336,2.06145468689226,91.6504602618955,4.171528588098016,0.3338519382860106,1.782704524828212,0.0,0.0,41.834524232920565,57.21814478321316,0.9473309838662745,0.0,0.0,0.0
2001-02-19,5.4532700421940925,0.0,0.23,164.95633739513684,483.32385,0.33527110864452336,2.06145468689226,91.6504602618955,4.171528588098016,0.3338519382860106,1.782704524828212,0.0,0.0,41.834524232920565,57.21814478321316,0.9473309838662745,0.0,0.0,0.0
2001-02-20,5.4532700421940925,0.0,0.23,164.95633739513684,483.32385,0.33527110864452336,2.06145468689226,91.6504602618955,4.171528588098016,0.3338519382860106,1.782704524828212,0.0,0.0,41.834524232920565,57.21814478321316,0.9473309838662745,0.0,0.0,0.0
2001-02-21,5.4532700421940925,0.0,0.23,164.95633739513684,483.32385,0.33527110864452336,2.06145468689226,91.6504602618955,4.171528588098016,0.3338519382860106,1.782704524828212,0.0,0.0,41.834524232920565,57.21814478321316,0.9473309838662745,0.0,0.0,0.0
2001-02-22,5.4532700421940925,0.0,0.23,164.95633739513684,483.32385,0.33527110864452336,2.06145468689226,91.6504602618955,4.171528588098016,0.3338519382860106,1.782704524828212,0.0,0.0,41.834524232920565,57.21814478321316,0.9473309838662745,0.0,0.0,0.0
2001-02-23,5.4532700421940925,0.0,0.23,164.95633739513684,483.32385,0.33527110864452336,2.06145468689226,91.6504602618955,4.171528588098016,0.3338519382860106,1.782704524828212,0.0,0.0,41.834524232920565,57.21814478321316,0.9473309838662745,0.0,0.0,0.0
2001-02-24,5.4532700421940925,0.0,0.23,164.95633739513684,483.32385,0.33527110864452336,2.06145468689226,91.6504602618955,4.171528588098016,0.3338519382860106,1.782704524828212,0.0,0.0,41.834524232920565,57.21814478321316,0.9473309838662745,0.0,0.0,0.0
2001-02-25,5.4532700421940925,0.0,0.23,164.95633739513684,483.32385,0.33527110864452336,2.06145468689226,91.6504602618955,4.171528588098016,0.3338519382860106,1.782704524828212,0.0,0.0,41.834524232920565,57.21814478321316,0.9473309838662745,0.0,0.0,0.0
2001-02-26,5.4532700421940925,0.0,0.23,164.95633739513684,483.32385,0.33527110864452336,2.06145468689226,91.6504602618955,4.171528588098016,0.3338519382860106,1.782704524828212,0.0,0.0,41.834524232920565,57.21814478321316,0.9473309838662745,0.0,0.0,0.0
2001-02-27,5.4532700421940925,0.9,0.23,164.95633739513684,483.32385,0.33527110864452336,2.06145468689226,91.6504602618955,4.171528588098016,0.3338519382860106,1.782704524828212,0.0,0.0,41.834524232920565,57.21814478321316,0.9473309838662745,0.0,0.0,0.0
2001-02-28,5.4532700421940925,0.1,0.4759,164.95633739513684,483.32385,0.33527110864452336,2.06145468689226,91.6504602618955,4.171528588098016,0.3338519382860106,1.782704524828212,0.0,0.0,41.834524232920565,57.21814478321316,0.9473309838662745,0.0,0.0,0.0
2001-03-01,6.994675767918089,0.0,0.4802,164.95633739513684,483.32385,0.33527110864452336,2.06145468689226,91.6504602618955,4.171528588098016,0.3338519382860106,1.782704524828212,0.0,0.0,41.834524232920565,57.21814478321316,0.9473309838662745,0.0,0.0,0.0
2001-03-02,6.994675767918089,0.7,0.4819,164.95633739513684,483.32385,0.33527110864452336,2.06145468689226,91.6504602618955,4.171528588098016,0.3338519382860106,1.782704524828212,0.0,0.0,41.834524232920565,57.21814478321316,0.9473309838662745,0.0,0.0,0.0
2001-03-03,6.994675767918089,0.0,0.4803,164.95633739513684,483.32385,0.33527110864452336,2.06145468689226,91.6504602618955,4.171528588098016,0.3338519382860106,1.782704524828212,0.0,0.0,41.834524232920565,57.21814478321316,0.9473309838662745,0.0,0.0,0.0
2001-03-04,6.994675767918089,0.0,0.4801,164.95633739513684,483.32385,0.33527110864452336,2.06145468689226,91.6504602618955,4.171528588098016,0.3338519382860106,1.782704524828212,0.0,0.0,41.834524232920565,57.21814478321316,0.9473309838662745,0.0,0.0,0.0
2001-03-05,6.994675767918089,0.7,0.4816,164.95633739513684,483.32385,0.33527110864452336,2.06145468689226,91.6504602618955,4.171528588098016,0.3338519382860106,1.782704524828212,0.0,0.0,41.834524232920565,57.21814478321316,0.9473309838662745,0.0,0.0,0.0
2001-03-06,6.994675767918089,0.1,0.4809,164.95633739513684,483.32385,0.33527110864452336,2.06145468689226,91.6504602618955,4.171528588098016,0.3338519382860106,1.782704524828212,0.0,0.0,41.834524232920565,57.21814478321316,0.9473309838662745,0.0,0.0,0.0
2001-03-07,6.994675767918089,0.2,0.4813,164.95633739513684,483.32385,0.33527110864452336,2.06145468689226,91.6504602618955,4.171528588098016,0.3338519382860106,1.782704524828212,0.0,0.0,41.834524232920565,57.21814478321316,0.9473309838662745,0.0,0.0,0.0
2001-03-08,6.994675767918089,16.09,0.5205,164.95633739513684,483.32385,0.33527110864452336,2.06145468689226,91.6504602618955,4.171528588098016,0.3338519382860106,1.782704524828212,0.0,0.0,41.834524232920565,57.21814478321316,0.9473309838662745,0.0,0.0,0.0
2001-03-09,6.994675767918089,0.0,0.4817,164.95633739513684,483.32385,0.33527110864452336,2.06145468689226,91.6504602618955,4.171528588098016,0.3338519382860106,1.782704524828212,0.0,0.0,41.834524232920565,57.21814478321316,0.9473309838662745,0.0,0.0,0.0
2001-03-10,6.994675767918089,7.1,0.4906,164.95633739513684,483.32385,0.33527110864452336,2.06145468689226,91.6504602618955,4.171528588098016,0.3338519382860106,1.782704524828212,0.0,0.0,41.834524232920565,57.21814478321316,0.9473309838662745,0.0,0.0,0.0
2001-03-11,6.994675767918089,0.1,0.4813,164.95633739513684,483.32385,0.33527110864452336,2.06145468689226,91.6504602618955,4.171528588098016,0.3338519382860106,1.782704524828212,0.0,0.0,41.834524232920565,57.21814478321316,0.9473309838662745,0.0,0.0,0.0
2001-03-12,6.994675767918089,11.16,0.5011,164.95633739513684,483.32385,0.33527110864452336,2.06145468689226,91.6504602618955,4.171528588098016,0.3338519382860106,1.782704524828212,0.0,0.0,41.834524232920565,57.21814478321316,0.9473309838662745,0.0,0.0,0.0
2001-03-13,6.994675767918089,0.43,0.4814,164.95633739513684,483.32385,0.33527110864452336,2.06145468689226,91.6504602618955,4.171528588098016,0.3338519382860106,1.782704524828212,0.0,0.0,41.834524232920565,57.21814478321316,0.9473309838662745,0.0,0.0,0.0
2001-03-14,6.994675767918089,0.0,0.4803,164.95633739513684,483.32385,0.33527110864452336,2.06145468689226,91.6504602618955,4.171528588098016,0.3338519382860106,1.782704524828212,0.0,0.0,41.834524232920565,57.21814478321316,0.9473309838662745,0.0,0.0,0.0
2001-03-15,6.994675767918089,0.0,0.4805,164.95633739513684,483.32385,0.33527110864452336,2.06145468689226,91.6504602618955,4.171528588098016,0.3338519382860106,1.782704524828212,0.0,0.0,41.834524232920565,57.21814478321316,0.9473309838662745,0.0,0.0,0.0
2001-03-16,6.994675767918089,0.8,0.4819,164.95633739513684,483.32385,0.33527110864452336,2.06145468689226,91.6504602618955,4.171528588098016,0.3338519382860106,1.782704524828212,0.0,0.0,41.834524232920565,57.21814478321316,0.9473309838662745,0.0,0.0,0.0
2001-03-17,6.994675767918089,1.1,0.4821,164.95633739513684,483.32385,0.33527110864452336,2.06145468689226,91.6504602618955,4.171528588098016,0.3338519382860106,1.782704524828212,0.0,0.0,41.834524232920565,57.21814478321316,0.9473309838662745,0.0,0.0,0.0
2001-03-18,6.994675767918089,0.0,0.48,164.95633739513684,483.32385,0.33527110864452336,2.06145468689226,91.6504602618955,4.171528588098016,0.3338519382860106,1.782704524828212,0.0,0.0,41.834524232920565,57.21814478321316,0.9473309838662745,0.0,0.0,0.0
2001-03-19,6.994675767918089,0.0,0.4797,164.95633739513684,483.32385,0.33527110864452336,2.06145468689226,91.6504602618955,4.171528588098016,0.3338519382860106,1.782704524828212,0.0,0.0,41.834524232920565,57.21814478321316,0.9473309838662745,0.0,0.0,0.0
2001-03-20,6.994675767918089,0.0,0.4796,164.95633739513684,483.32385,0.33527110864452336,2.06145468689226,91.6504602618955,4.171528588098016,0.3338519382860106,1.782704524828212,0.0,0.0,41.834524232920565,57.21814478321316,0.9473309838662745,0.0,0.0,0.0
2001-03-21,6.994675767918089,0.0,0.4796,164.95633739513684,483.32385,0.33527110864452336,2.06145468689226,91.6504602618955,4.171528588098016,0.3338519382860106,1.782704524828212,0.0,0.0,41.834524232920565,57.21814478321316,0.9473309838662745,0.0,0.0,0.0
2001-03-22,6.994675767918089,0.0,0.4803,164.95633739513684,483.32385,0.33527110864452336,2.06145468689226,91.6504602618955,4.171528588098016,0.3338519382860106,1.782704524828212,0.0,0.0,41.834524232920565,57.21814478321316,0.9473309838662745,0.0,0.0,0.0
2001-03-23,6.994675767918089,0.0,0.4803,164.95633739513684,483.32385,0.33527110864452336,2.06145468689226,91.6504602618955,4.171528588098016,0.3338519382860106,1.782704524828212,0.0,0.0,41.834524232920565,57.21814478321316,0.9473309838662745,0.0,0.0,0.0
2001-03-24,6.994675767918089,0.0,0.4794,164.95633739513684,483.32385,0.33527110864452336,2.06145468689226,91.6504602618955,4.171528588098016,0.3338519382860106,1.782704524828212,0.0,0.0,41.834524232920565,57.21814478321316,0.9473309838662745,0.0,0.0,0.0
2001-03-25,6.994675767918089,23.79,0.5634,164.95633739513684,483.32385,0.33527110864452336,2.06145468689226,91.6504602618955,4.171528588098016,0.3338519382860106,1.782704524828212,0.0,0.0,41.834524232920565,57.21814478321316,0.9473309838662745,0.0,0.0,0.0
2001-03-26,6.994675767918089,3.8,0.4885,164.95633739513684,483.32385,0.33527110864452336,2.06145468689226,91.6504602618955,4.171528588098016,0.3338519382860106,1.782704524828212,0.0,0.0,41.834524232920565,57.21814478321316,0.9473309838662745,0.0,0.0,0.0
2001-03-27,6.994675767918089,9.99,0.4982,164.95633739513684,483.32385,0.33527110864452336,2.06145468689226,91.6504602618955,4.171528588098016,0.3338519382860106,1.782704524828212,0.0,0.0,41.834524232920565,57.21814478321316,0.9473309838662745,0.0,0.0,0.0
2001-03-28,6.994675767918089,1.5,0.4834,164.95633739513684,483.32385,0.33527110864452336,2.06145468689226,91.6504602618955,4.171528588098016,0.3338519382860106,1.782704524828212,0.0,0.0,41.834524232920565,57.21814478321316,0.9473309838662745,0.0,0.0,0.0
2001-03-29,6.994675767918089,3.6,0.4851,164.95633739513684,483.32385,0.33527110864452336,2.06145468689226,91.6504602618955,4.171528588098016,0.3338519382860106,1.782704524828212,0.0,0.0,41.834524232920565,57.21814478321316,0.9473309838662745,0.0,0.0,0.0
2001-03-30,6.994675767918089,0.1,0.4805,164.95633739513684,483.32385,0.33527110864452336,2.06145468689226,91.6504602618955,4.171528588098016,0.3338519382860106,1.782704524828212,0.0,0.0,41.834524232920565,57.21814478321316,0.9473309838662745,0.0,0.0,0.0
2001-03-31,6.994675767918089,0.0,0.4803,164.95633739513684,483.32385,0.33527110864452336,2.06145468689226,91.6504602618955,4.171528588098016,0.3338519382860106,1.782704524828212,0.0,0.0,41.834524232920565,57.21814478321316,0.9473309838662745,0.0,0.0,0.0
2001-04-01,9.536354679802956,0.0,0.4506,164.95633739513684,483.32385,0.33527110864452336,2.06145468689226,91.6504602618955,4.171528588098016,0.3338519382860106,1.782704524828212,0.0,0.0,41.834524232920565,57.21814478321316,0.9473309838662745,0.0,0.0,0.0
2001-04-02,9.536354679802956,0.0,0.4506,164.95633739513684,483.32385,0.33527110864452336,2.06145468689226,91.6504602618955,4.171528588098016,0.3338519382860106,1.782704524828212,0.0,0.0,41.834524232920565,57.21814478321316,0.9473309838662745,0.0,0.0,0.0
2001-04-03,9.536354679802956,0.0,0.4505,164.95633739513684,483.32385,0.33527110864452336,2.06145468689226,91.6504602618955,4.171528588098016,0.3338519382860106,1.782704524828212,0.0,0.0,41.834524232920565,57.21814478321316,0.9473309838662745,0.0,0.0,0.0
2001-04-04,9.536354679802956,3.0,0.4559,164.95633739513684,483.32385,0.33527110864452336,2.06145468689226,91.6504602618955,4.171528588098016,0.3338519382860106,1.782704524828212,0.0,0.0,41.834524232920565,57.21814478321316,0.9473309838662745,0.0,0.0,0.0
2001-04-05,9.536354679802956,0.0,0.4511,164.95633739513684,483.32385,0.33527110864452336,2.06145468689226,91.6504602618955,4.171528588098016,0.3338519382860106,1.782704524828212,0.0,0.0,41.834524232920565,57.21814478321316,0.9473309838662745,0.0,0.0,0.0
2001-04-06,9.536354679802956,0.0,0.4511,164.95633739513684,483.32385,0.33527110864452336,2.06145468689226,91.6504602618955,4.171528588098016,0.3338519382860106,1.782704524828212,0.0,0.0,41.834524232920565,57.21814478321316,0.9473309838662745,0.0,0.0,0.0
2001-04-07,9.536354679802956,9.1,0.4656,164.95633739513684,483.32385,0.33527110864452336,2.06145468689226,91.6504602618955,4.171528588098016,0.3338519382860106,1.782704524828212,0.0,0.0,41.834524232920565,57.21814478321316,0.9473309838662745,0.0,0.0,0.0
2001-04-08,9.536354679802956,0.0,0.4508,164.95633739513684,483.32385,0.33527110864452336,2.06145468689226,91.6504602618955,4.171528588098016,0.3338519382860106,1.782704524828212,0.0,0.0,41.834524232920565,57.21814478321316,0.9473309838662745,0.0,0.0,0.0
2001-04-09,9.536354679802956,0.0,0.254,164.95633739513684,483.32385,0.33527110864452336,2.06145468689226,91.6504602618955,4.171528588098016,0.3338519382860106,1.782704524828212,0.0,0.0,41.834524232920565,57.21814478321316,0.9473309838662745,0.0,0.0,0.0
2001-04-10,9.536354679802956,0.0,0.4843,164.95633739513684,483.32385,0.33527110864452336,2.06145468689226,91.6504602618955,4.171528588098016,0.3338519382860106,1.782704524828212,0.0,0.0,41.834524232920565,57.21814478321316,0.9473309838662745,0.0,0.0,0.0
2001-04-11,9.536354679802956,0.7,0.595,164.95633739513684,483.32385,0.33527110864452336,2.06145468689226,91.6504602618955,4.171528588098016,0.3338519382860106,1.782704524828212,0.0,0.0,41.834524232920565,57.21814478321316,0.9473309838662745,0.0,0.0,0.0
2001-04-12,9.536354679802956,0.0,0.615,164.95633739513684,483.32385,0.33527110864452336,2.06145468689226,91.6504602618955,4.171528588098016,0.3338519382860106,1.782704524828212,0.0,0.0,41.834524232920565,57.21814478321316,0.9473309838662745,0.0,0.0,0.0
2001-04-13,9.536354679802956,0.0,0.615,164.95633739513684,483.32385,0.33527110864452336,2.06145468689226,91.6504602618955,4.171528588098016,0.3338519382860106,1.782704524828212,0.0,0.0,41.834524232920565,57.21814478321316,0.9473309838662745,0.0,0.0,0.0
