datetime,temperature,precipitation,Flow,area,avg_height,avg_slope,AGRH_landuse,FRST_landuse,RNGB_landuse,URHD_landuse,AGRLL_landuse,URLD_landuse,WATR_landuse,criic_soiltype,udic_soiltype,ustic_soiltype,xeric_soiltype,aridic_soiltype,aquic_soiltype
2001-02-23,0.1,0.0,0.0,328.10998986546025,1343.161,0.42808838201403226,12.551564461691477,74.65229655476023,12.401558754952633,0.3945802285956531,0.0,0.0,0.0,16.214239271781533,81.49382314694408,2.2919375812743823,0.0,0.0,0.0
2001-02-24,2.4,0.0,0.0,328.10998986546025,1343.161,0.42808838201403226,12.551564461691477,74.65229655476023,12.401558754952633,0.3945802285956531,0.0,0.0,0.0,16.214239271781533,81.49382314694408,2.2919375812743823,0.0,0.0,0.0
2001-02-25,2.087106017191977,0.0,0.0,328.10998986546025,1343.161,0.42808838201403226,12.551564461691477,74.65229655476023,12.401558754952633,0.3945802285956531,0.0,0.0,0.0,16.214239271781533,81.49382314694408,2.2919375812743823,0.0,0.0,0.0
2001-02-26,2.087106017191977,0.0,0.0,328.10998986546025,1343.161,0.42808838201403226,12.551564461691477,74.65229655476023,12.401558754952633,0.3945802285956531,0.0,0.0,0.0,16.214239271781533,81.49382314694408,2.2919375812743823,0.0,0.0,0.0
2001-02-27,2.087106017191977,0.19999999999999998,0.0,328.10998986546025,1343.161,0.42808838201403226,12.551564461691477,74.65229655476023,12.401558754952633,0.3945802285956531,0.0,0.0,0.0,16.214239271781533,81.49382314694408,2.2919375812743823,0.0,0.0,0.0
2001-02-28,2.087106017191977,0.0,0.0,328.10998986546025,1343.161,0.42808838201403226,12.551564461691477,74.65229655476023,12.401558754952633,0.3945802285956531,0.0,0.0,0.0,16.214239271781533,81.49382314694408,2.2919375812743823,0.0,0.0,0.0
2001-03-01,2.647440585009141,0.0,0.0,328.10998986546025,1343.161,0.42808838201403226,12.551564461691477,74.65229655476023,12.401558754952633,0.3945802285956531,0.0,0.0,0.0,16.214239271781533,81.49382314694408,2.2919375812743823,0.0,0.0,0.0
2001-03-02,0.0,17.396666666666665,2.0814,328.10998986546025,1343.161,0.42808838201403226,12.551564461691477,74.65229655476023,12.401558754952633,0.3945802285956531,0.0,0.0,0.0,16.214239271781533,81.49382314694408,2.2919375812743823,0.0,0.0,0.0
2001-03-03,3.9000000000000004,5.0,6.8901,328.10998986546025,1343.161,0.42808838201403226,12.551564461691477,74.65229655476023,12.401558754952633,0.3945802285956531,0.0,0.0,0.0,16.214239271781533,81.49382314694408,2.2919375812743823,0.0,0.0,0.0
2001-03-04,4.8,1.8333333333333333,7.0964,328.10998986546025,1343.161,0.42808838201403226,12.551564461691477,74.65229655476023,12.401558754952633,0.3945802285956531,0.0,0.0,0.0,16.214239271781533,81.49382314694408,2.2919375812743823,0.0,0.0,0.0
2001-03-05,5.05,0.9,7.1973,328.10998986546025,1343.161,0.42808838201403226,12.551564461691477,74.65229655476023,12.401558754952633,0.3945802285956531,0.0,0.0,0.0,16.214239271781533,81.49382314694408,2.2919375812743823,0.0,0.0,0.0
2001-03-06,5.449999999999999,0.2333333333333333,7.0355,328.10998986546025,1343.161,0.42808838201403226,12.551564461691477,74.65229655476023,12.401558754952633,0.3945802285956531,0.0,0.0,0.0,16.214239271781533,81.49382314694408,2.2919375812743823,0.0,0.0,0.0
2001-03-07,6.8,3.8633333333333333,8.0773,328.10998986546025,1343.161,0.42808838201403226,12.551564461691477,74.65229655476023,12.401558754952633,0.3945802285956531,0.0,0.0,0.0,16.214239271781533,81.49382314694408,2.2919375812743823,0.0,0.0,0.0
2001-03-08,2.25,4.796666666666667,28.9052,328.10998986546025,1343.161,0.42808838201403226,12.551564461691477,74.65229655476023,12.401558754952633,0.3945802285956531,0.0,0.0,0.0,16.214239271781533,81.49382314694408,2.2919375812743823,0.0,0.0,0.0
2001-03-09,1.1,0.19999999999999998,19.3818,328.10998986546025,1343.161,0.42808838201403226,12.551564461691477,74.65229655476023,12.401558754952633,0.3945802285956531,0.0,0.0,0.0,16.214239271781533,81.49382314694408,2.2919375812743823,0.0,0.0,0.0
2001-03-10,3.95,0.6,13.8948,328.10998986546025,1343.161,0.42808838201403226,12.551564461691477,74.65229655476023,12.401558754952633,0.3945802285956531,0.0,0.0,0.0,16.214239271781533,81.49382314694408,2.2919375812743823,0.0,0.0,0.0
2001-03-11,5.550000000000001,0.16666666666666666,10.9267,328.10998986546025,1343.161,0.42808838201403226,12.551564461691477,74.65229655476023,12.401558754952633,0.3945802285956531,0.0,0.0,0.0,16.214239271781533,81.49382314694408,2.2919375812743823,0.0,0.0,0.0
2001-03-12,2.35,3.263333333333333,10.0326,328.10998986546025,1343.161,0.42808838201403226,12.551564461691477,74.65229655476023,12.401558754952633,0.3945802285956531,0.0,0.0,0.0,16.214239271781533,81.49382314694408,2.2919375812743823,0.0,0.0,0.0
2001-03-13,2.647440585009141,9.766666666666667,10.4431,328.10998986546025,1343.161,0.42808838201403226,12.551564461691477,74.65229655476023,12.401558754952633,0.3945802285956531,0.0,0.0,0.0,16.214239271781533,81.49382314694408,2.2919375812743823,0.0,0.0,0.0
2001-03-14,0.8,0.0,8.5168,328.10998986546025,1343.161,0.42808838201403226,12.551564461691477,74.65229655476023,12.401558754952633,0.3945802285956531,0.0,0.0,0.0,16.214239271781533,81.49382314694408,2.2919375812743823,0.0,0.0,0.0
2001-03-15,1.4,0.03333333333333333,7.4251,328.10998986546025,1343.161,0.42808838201403226,12.551564461691477,74.65229655476023,12.401558754952633,0.3945802285956531,0.0,0.0,0.0,16.214239271781533,81.49382314694408,2.2919375812743823,0.0,0.0,0.0
2001-03-16,1.9,1.0666666666666667,6.6065,328.10998986546025,1343.161,0.42808838201403226,12.551564461691477,74.65229655476023,12.401558754952633,0.3945802285956531,0.0,0.0,0.0,16.214239271781533,81.49382314694408,2.2919375812743823,0.0,0.0,0.0
2001-03-17,2.5,0.7666666666666666,6.1309,328.10998986546025,1343.161,0.42808838201403226,12.551564461691477,74.65229655476023,12.401558754952633,0.3945802285956531,0.0,0.0,0.0,16.214239271781533,81.49382314694408,2.2919375812743823,0.0,0.0,0.0
2001-03-18,1.8499999999999999,0.19999999999999998,5.392,328.10998986546025,1343.161,0.42808838201403226,12.551564461691477,74.65229655476023,12.401558754952633,0.3945802285956531,0.0,0.0,0.0,16.214239271781533,81.49382314694408,2.2919375812743823,0.0,0.0,0.0
2001-03-19,1.65,0.09999999999999999,4.8255,328.10998986546025,1343.161,0.42808838201403226,12.551564461691477,74.65229655476023,12.401558754952633,0.3945802285956531,0.0,0.0,0.0,16.214239271781533,81.49382314694408,2.2919375812743823,0.0,0.0,0.0
2001-03-20,6.5,0.0,4.4637,328.10998986546025,1343.161,0.42808838201403226,12.551564461691477,74.65229655476023,12.401558754952633,0.3945802285956531,0.0,0.0,0.0,16.214239271781533,81.49382314694408,2.2919375812743823,0.0,0.0,0.0
2001-03-21,7.1,0.0,5.1852,328.10998986546025,1343.161,0.42808838201403226,12.551564461691477,74.65229655476023,12.401558754952633,0.3945802285956531,0.0,0.0,0.0,16.214239271781533,81.49382314694408,2.2919375812743823,0.0,0.0,0.0
2001-03-22,8.05,0.0,6.7761,328.10998986546025,1343.161,0.42808838201403226,12.551564461691477,74.65229655476023,12.401558754952633,0.3945802285956531,0.0,0.0,0.0,16.214239271781533,81.49382314694408,2.2919375812743823,0.0,0.0,0.0
2001-03-23,8.85,0.0,7.0883,328.10998986546025,1343.161,0.42808838201403226,12.551564461691477,74.65229655476023,12.401558754952633,0.3945802285956531,0.0,0.0,0.0,16.214239271781533,81.49382314694408,2.2919375812743823,0.0,0.0,0.0
2001-03-24,6.0,0.0,6.574,328.10998986546025,1343.161,0.42808838201403226,12.551564461691477,74.65229655476023,12.401558754952633,0.3945802285956531,0.0,0.0,0.0,16.214239271781533,81.49382314694408,2.2919375812743823,0.0,0.0,0.0
2001-03-25,3.05,0.0,5.8389,328.10998986546025,1343.161,0.42808838201403226,12.551564461691477,74.65229655476023,12.401558754952633,0.3945802285956531,0.0,0.0,0.0,16.214239271781533,81.49382314694408,2.2919375812743823,0.0,0.0,0.0
2001-03-26,0.65,0.09999999999999999,4.9427,328.10998986546025,1343.161,0.42808838201403226,12.551564461691477,74.65229655476023,12.401558754952633,0.3945802285956531,0.0,0.0,0.0,16.214239271781533,81.49382314694408,2.2919375812743823,0.0,0.0,0.0
2001-03-27,0.8500000000000001,0.8666666666666667,4.2302,328.10998986546025,1343.161,0.42808838201403226,12.551564461691477,74.65229655476023,12.401558754952633,0.3945802285956531,0.0,0.0,0.0,16.214239271781533,81.49382314694408,2.2919375812743823,0.0,0.0,0.0
2001-03-28,3.35,0.9666666666666667,3.7198,328.10998986546025,1343.161,0.42808838201403226,12.551564461691477,74.65229655476023,12.401558754952633,0.3945802285956531,0.0,0.0,0.0,16.214239271781533,81.49382314694408,2.2919375812743823,0.0,0.0,0.0
2001-03-29,1.25,1.2333333333333334,3.2673,328.10998986546025,1343.161,0.42808838201403226,12.551564461691477,74.65229655476023,12.401558754952633,0.3945802285956531,0.0,0.0,0.0,16.214239271781533,81.49382314694408,2.2919375812743823,0.0,0.0,0.0
2001-03-30,2.1,1.5999999999999999,2.8484,328.10998986546025,1343.161,0.42808838201403226,12.551564461691477,74.65229655476023,12.401558754952633,0.3945802285956531,0.0,0.0,0.0,16.214239271781533,81.49382314694408,2.2919375812743823,0.0,0.0,0.0
2001-03-31,3.3000000000000003,0.5,2.4177,328.10998986546025,1343.161,0.42808838201403226,12.551564461691477,74.65229655476023,12.401558754952633,0.3945802285956531,0.0,0.0,0.0,16.214239271781533,81.49382314694408,2.2919375812743823,0.0,0.0,0.0
2001-04-01,2.5,0.03333333333333333,2.1896,328.10998986546025,1343.161,0.42808838201403226,12.551564461691477,74.65229655476023,12.401558754952633,0.3945802285956531,0.0,0.0,0.0,16.214239271781533,81.49382314694408,2.2919375812743823,0.0,0.0,0.0
2001-04-02,3.25,0.03333333333333333,2.2336,328.10998986546025,1343.161,0.42808838201403226,12.551564461691477,74.65229655476023,12.401558754952633,0.3945802285956531,0.0,0.0,0.0,16.214239271781533,81.49382314694408,2.2919375812743823,0.0,0.0,0.0
2001-04-03,2.6500000000000004,0.0,2.3876,328.10998986546025,1343.161,0.42808838201403226,12.551564461691477,74.65229655476023,12.401558754952633,0.3945802285956531,0.0,0.0,0.0,16.214239271781533,81.49382314694408,2.2919375812743823,0.0,0.0,0.0
2001-04-04,3.85,0.0,2.2542,328.10998986546025,1343.161,0.42808838201403226,12.551564461691477,74.65229655476023,12.401558754952633,0.3945802285956531,0.0,0.0,0.0,16.214239271781533,81.49382314694408,2.2919375812743823,0.0,0.0,0.0
2001-04-05,5.4,0.0,2.2176,328.10998986546025,1343.161,0.42808838201403226,12.551564461691477,74.65229655476023,12.401558754952633,0.3945802285956531,0.0,0.0,0.0,16.214239271781533,81.49382314694408,2.2919375812743823,0.0,0.0,0.0
2001-04-06,5.95,0.0,2.22,328.10998986546025,1343.161,0.42808838201403226,12.551564461691477,74.65229655476023,12.401558754952633,0.3945802285956531,0.0,0.0,0.0,16.214239271781533,81.49382314694408,2.2919375812743823,0.0,0.0,0.0
2001-04-07,2.95,0.26666666666666666,2.2318,328.10998986546025,1343.161,0.42808838201403226,12.551564461691477,74.65229655476023,12.401558754952633,0.3945802285956531,0.0,0.0,0.0,16.214239271781533,81.49382314694408,2.2919375812743823,0.0,0.0,0.0
2001-04-08,2.4,0.2333333333333333,2.0669,328.10998986546025,1343.161,0.42808838201403226,12.551564461691477,74.65229655476023,12.401558754952633,0.3945802285956531,0.0,0.0,0.0,16.214239271781533,81.49382314694408,2.2919375812743823,0.0,0.0,0.0
2001-04-09,3.75,0.0,1.6654,328.10998986546025,1343.161,0.42808838201403226,12.551564461691477,74.65229655476023,12.401558754952633,0.3945802285956531,0.0,0.0,0.0,16.214239271781533,81.49382314694408,2.2919375812743823,0.0,0.0,0.0
2001-04-10,4.1,0.0,1.4322,328.10998986546025,1343.161,0.42808838201403226,12.551564461691477,74.65229655476023,12.401558754952633,0.3945802285956531,0.0,0.0,0.0,16.214239271781533,81.49382314694408,2.2919375812743823,0.0,0.0,0.0
2001-04-11,3.3,0.0,1.2553,328.10998986546025,1343.161,0.42808838201403226,12.551564461691477,74.65229655476023,12.401558754952633,0.3945802285956531,0.0,0.0,0.0,16.214239271781533,81.49382314694408,2.2919375812743823,0.0,0.0,0.0
2001-04-12,1.4500000000000002,0.0,1.0801,328.10998986546025,1343.161,0.42808838201403226,12.551564461691477,74.65229655476023,12.401558754952633,0.3945802285956531,0.0,0.0,0.0,16.214239271781533,81.49382314694408,2.2919375812743823,0.0,0.0,0.0
2001-04-13,0.5,0.0,0.9469,328.10998986546025,1343.161,0.42808838201403226,12.551564461691477,74.65229655476023,12.401558754952633,0.3945802285956531,0.0,0.0,0.0,16.214239271781533,81.49382314694408,2.2919375812743823,0.0,0.0,0.0
2001-04-14,1.5,0.0,0.7283,328.10998986546025,1343.161,0.42808838201403226,12.551564461691477,74.65229655476023,12.401558754952633,0.3945802285956531,0.0,0.0,0.0,16.214239271781533,81.49382314694408,2.2919375812743823,0.0,0.0,0.0
2001-04-15,0.9,0.0,0.613,328.10998986546025,1343.161,0.42808838201403226,12.551564461691477,74.65229655476023,12.401558754952633,0.3945802285956531,0.0,0.0,0.0,16.214239271781533,81.49382314694408,2.2919375812743823,0.0,0.0,0.0
2001-04-16,1.2,0.0,0.6,328.10998986546025,1343.161,0.42808838201403226,12.551564461691477,74.65229655476023,12.401558754952633,0.3945802285956531,0.0,0.0,0.0,16.214239271781533,81.49382314694408,2.2919375812743823,0.0,0.0,0.0
2001-04-17,5.25,0.2333333333333333,0.6339,328.10998986546025,1343.161,0.42808838201403226,12.551564461691477,74.65229655476023,12.401558754952633,0.3945802285956531,0.0,0.0,0.0,16.214239271781533,81.49382314694408,2.2919375812743823,0.0,0.0,0.0
